OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,Quantity,UnitPrice,Discount,Region
ORD-10742,2024-09-06,CUST-242,PROD-9338,Portable SSD 1TB,Audio,2,194.13,,Surabaya
ORD-10743,2024-02-27,CUST-990,PROD-2728,Laptop Pro X,Electronics,3,404.87,0.2,Makassar
ORD-10744,2024-03-27,CUST-655,PROD-1535,M3chanical K3yb0ard,Accessories,2,478.94,0.1,Surabaya
ORD-10745,2024-12-29,CUST-890,PROD-5209,Power Bank 20000mAh,Electronics,1,102.08,0.22,Semarang
ORD-10746,2024-06-17,CUST-474,PROD-6811,Laptop Pro X,Peripherals,5,426.92,0.11,Makassar
ORD-10747,2024-09-28,CUST-727,PROD-4830,Portable SSD 1TB,Audio,3,93.89,0.18,Other
ORD-10748,2024-03-12,CUST-575,PROD-7947,Headphones ANC,Accessories,1,459.46,0.02,Jakarta
ORD-10749,2024-06-30,CUST-252,PROD-9565,Headphones ANC,Peripherals,1,361.35,,Jakarta
ORD-10749,2024-05-01,CUST-314,PROD-3957,USB-C Hub,Smart Home,3,445.06,,Jakarta
ORD-10751,2024-10-04,CUST-989,PROD-9532,Gaming MOUSE,Electronics,5,171.11,0.12,Bandung
ORD-10752,2024-04-06,CUST-186,PROD-4435,USB-C Hub,Electronics,2,318.82,0.28,Other
ORD-10753,2024-01-13,CUST-727,PROD-4401,USB-C Hub,Smart Home,3,393.31,0.13,Medan
ORD-10754,05/19/2024,CUST-693,PROD-6102,Portable SSD 1TB,Smart Home,4,203.22,,
ORD-10755,04/10/2024,CUST-772,PROD-2053,Smartphone Ultra,Accessories,5,311.62,,Surabaya
ORD-10756,07/12/2024,CUST-712,PROD-7649,Smart Plug,Smart Home,4,77.83,19%,Medan
ORD-10757,2024-05-04,CUST-607,PROD-6934,Power Bank 20000mAh,Audio,1,237.74,0.02,Makassar
ORD-10758,2024-11-17,CUST-184,PROD-6413,Mechanical Keyboard,Audio,5,400.79,0.07,Bandung
ORD-10759,01/27/2024,CUST-720,PROD-2867,Gaming MOUSE,Audio,2,138.61,0.26,Surabaya
ORD-10759,03/10/2024,CUST-272,PROD-1948,Gaming MOUSE,Audio,4,45.81,0.19,Bandung
ORD-10761,19/09/2024,CUST-869,PROD-6601,Smart Plug,Audio,2,400.65,0.14,
ORD-10762,2024-04-02,CUST-636,PROD-9589,Bluetooth Speaker,Electronics,4,383.59,,Bandung
ORD-10763,06/04/2024,CUST-519,PROD-1617,Laptop Pro X,Peripherals,5,168.55,0.08,Semarang
ORD-10764,10/19/2024,CUST-779,PROD-6127,USB-C Hub,Peripherals,2,353.63,0.27,Bandung
ORD-10765,2024-10-22,CUST-424,PROD-9286,Mechanical Keyboard,Peripherals,1,101.45,8%,
ORD-10766,2024-08-11,CUST-344,PROD-2672,Smartphone Ultra,Smart Home,3,385.52,0.04,Bandung
ORD-10767,2024-10-15,CUST-917,PROD-3951,Webcam HD,Accessories,3,281.22,0.04,Other
ORD-10768,2024-07-23,CUST-485,PROD-6236,Wireless Earbuds,Electronics,5,163.96,0.06,Other
ORD-10769,2024-02-09,CUST-260,PROD-6488,Bluetooth Speaker,Peripherals,5,320.23,0.23,Jakarta
ORD-10769,2024-02-29,CUST-295,PROD-7762,Webcam HD,Audio,3,483.95,0.09,Jakarta
ORD-10771,2024-09-04,CUST-814,PROD-9698,Webcam HD,Accessories,5,28.45,0.28,Bandung
ORD-10772,2024-01-07,CUST-906,PROD-8454,Smartwatch Gen 5,Smart Home,3,103.89,,Jakarta
ORD-10773,2024-03-17,CUST-105,PROD-9247,Wireless Earbuds,Smart Home,1,150.34,0.05,Jakarta
ORD-10774,2024-12-13,CUST-436,PROD-2292,Smartphone Ultra,Smart Home,5,269.21,0.16,Semarang
ORD-10775,01/15/2024,CUST-109,PROD-7252,Smart Plug,Smart Home,5,289.43,,
ORD-10776,2024-03-14,CUST-308,PROD-5721,Bluetooth Speaker,Accessories,4,94.03,0.04,Bandung
ORD-10777,2024-08-05,CUST-439,PROD-6779,Webcam HD,Smart Home,1,256.14,,Surabaya
ORD-10778,2024-07-27,CUST-235,PROD-2136,Wireless Earbuds,Peripherals,5,216.39,,Jakarta
ORD-10779,19/06/2024,CUST-925,PROD-3876,Router Wi-Fi 6,Peripherals,5,373.72,,Surabaya
ORD-10779,10/08/2024,CUST-487,PROD-9097,Smart Plug,Audio,3,368.16,0.08,Jakarta
ORD-10781,09/24/2024,CUST-405,PROD-5528,Laptop Pro X,Peripherals,4,122.43,0.17,Other
ORD-10782,2024-12-15,CUST-410,PROD-4480,Laptop Pro X,Peripherals,3,100.55,0.0,Bandung
ORD-10783,12/05/2024,CUST-468,PROD-4546,Smart Plug,Electronics,3,137.25,,
ORD-10784,2024-12-27,CUST-381,PROD-4288,Smartphone Ultra,Peripherals,1,134.64,0.19,Surabaya
ORD-10785,10/08/2024,CUST-543,PROD-9764,Laptop Pro X,Electronics,2,86.98,0.15,
ORD-10786,2024-02-23,CUST-880,PROD-2404,Power Bank 20000mAh,Electronics,3,428.84,0.16,Surabaya
ORD-10787,01/06/2024,CUST-673,PROD-3834,Monitor 27-inch,Electronics,5,422.26,0.08,Semarang
ORD-10788,2024-06-27,CUST-800,PROD-3457,Bluetooth Speaker,Peripherals,3,397.18,0.13,Surabaya
ORD-10789,04/12/2024,CUST-618,PROD-2359,Headphones ANC,Electronics,3,34.08,0.05,Bandung
ORD-10789,2024-07-14,CUST-708,PROD-2453,Smartphone Ultra,Peripherals,2,296.57,0.04,Surabaya
ORD-10791,11/12/2024,CUST-684,PROD-5105,Gaming Mouse,Accessories,1,402.1,0.22,Makassar
ORD-10792,2024-07-21,CUST-288,PROD-7348,Router Wi-Fi 6,Electronics,5,261.59,0.04,Bandung
ORD-10793,04/01/2024,CUST-628,PROD-9430,Power Bank 20000mAh,accessories,3,444.3,,Bandung
ORD-10794,12/18/2024,CUST-199,PROD-5066,Gaming MOUSE,Peripherals,4,388.43,,Jakarta
ORD-10795,2024-02-16,CUST-245,PROD-7989,Smartphone Ultra,Audio,4,118.72,0.21,Jakarta
ORD-10796,09/11/2024,CUST-618,PROD-7518,Wireless Earbuds,Audio,3,44.36,0.23,Other
ORD-10797,26/07/2024,CUST-528,PROD-4234,Mechanical Keyboard,Audio,2,396.85,0.27,Makassar
ORD-10798,2024-04-03,CUST-472,PROD-6693,Power Bank 20000mAh,Electronics,1,43.63,0.04,Other
ORD-10799,06/11/2024,CUST-868,PROD-1471,Laptop Pro X,Peripherals,2,302.84,,Jakarta
ORD-10799,17/12/2024,CUST-722,PROD-9414,Wireless Earbuds,Electronics,3,308.59,24%,Bandung
ORD-10801,02/03/2024,CUST-928,PROD-6480,Smartphone Ultra,Audio,5,57.32,0.13,Semarang
ORD-10802,2024-09-10,CUST-796,PROD-3631,Laptop Pro X,Electronics,5,168.28,,Medan
ORD-10803,13/11/2024,CUST-287,PROD-8383,Wireless Earbuds,Peripherals,4,123.22,0.03,Bandung
ORD-10804,08/06/2024,CUST-485,PROD-1203,Mechanical Keyboard,Audio,5,37.58,0.28,Jakarta
ORD-10805,2024-03-13,CUST-318,PROD-6232,Gaming MOUSE,Accessories,4,157.83,0.25,Surabaya
ORD-10806,2024-09-04,CUST-182,PROD-1437,Gaming Mouse,Electronics,1,248.96,0.17,Bandung
ORD-10807,07/12/2024,CUST-926,PROD-6510,USB-C Hub,peripherals,1,65.15,,Surabaya
ORD-10808,2024-06-24,CUST-594,PROD-3061,Portable SSD 1TB,Accessories,5,137.36,0.05,Medan
ORD-10809,2024-09-28,CUST-811,PROD-1395,Router Wi-Fi 6,Smart Home,4,122.53,0.21,Bandung
ORD-10809,2024-07-03,CUST-648,PROD-9610,Smartwatch Gen 5,Accessories,1,165.35,,Bandung
ORD-10811,2024-11-03,CUST-421,PROD-3102,USB-C Hub,Accessories,1,100.24,0.11,Makassar
ORD-10812,02/02/2024,CUST-686,PROD-9903,Router Wi-Fi 6,Peripherals,5,231.95,0.12,Medan
ORD-10813,2024-08-26,CUST-234,PROD-9451,Wireless Earbuds,Accessories,5,63.82,0.21,Jakarta
ORD-10814,26/04/2024,CUST-882,PROD-7319,Smart Plug,Accessories,2,142.74,0.11,Jakarta
ORD-10815,2024-01-24,CUST-588,PROD-7633,Smartphone Ultra,Audio,4,482.54,0.27,Jakarta
ORD-10816,2024-04-29,CUST-471,PROD-8771,Webcam HD,Smart Home,3,291.24,0.16,Bandung
ORD-10817,2024-04-28,CUST-576,PROD-9395,Power Bank 20000mAh,Accessories,4,76.26,0.29,Surabaya
ORD-10818,2024-05-05,CUST-313,PROD-6791,Wir3l3ss Earbuds,Audio,2,152.17,,Surabaya
ORD-10819,2024-09-11,CUST-610,PROD-9742,Smartwatch Gen 5,Audio,5,128.97,0.07,Other
ORD-10819,2024-06-19,CUST-390,PROD-9373,USB-C Hub,Smart Home,1,145.8,0.07,
ORD-10821,2024-04-01,CUST-666,PROD-5775,Mechanical Keyboard,Electronics,1,385.75,,Jakarta
ORD-10822,2024-10-12,CUST-740,PROD-1799,Portable SSD 1TB,Electronics,4,373.8,0.05,Surabaya
ORD-10823,12/14/2024,CUST-684,PROD-3671,Gaming MOUSE,Smart Home,4,239.54,,Jakarta
ORD-10824,2024-07-18,CUST-193,PROD-2372,USB-C Hub,Smart Home,2,59.44,0.12,Makassar
ORD-10825,01/09/2024,CUST-651,PROD-3597,Webcam HD,Audio,3,79.01,0.11,Jakarta
ORD-10826,08/02/2024,CUST-399,PROD-3539,Bluetooth Speaker,Smart Home,4,129.87,0.15,Semarang
ORD-10827,2024-06-03,CUST-911,PROD-8579,Smartwatch Gen 5,Peripherals,1,237.87,0.04,
ORD-10828,2024-06-15,CUST-378,PROD-3582,Smartwatch Gen 5,Smart Home,4,450.07,0.27,
ORD-10829,09/10/2024,CUST-947,PROD-3458,Bluetooth Speaker,Smart Home,1,303.57,0.04,Jakarta
ORD-10829,2024-06-04,CUST-850,PROD-8311,Smart Plug,Audio,1,40.62,19%,Makassar
ORD-10831,10/24/2024,CUST-169,PROD-4039,Smart Plug,Smart Home,4,211.89,0.13,Other
ORD-10832,2024-08-09,CUST-874,PROD-2977,Portable SSD 1TB,electronics,5,334.09,0.14,Surabaya
ORD-10833,2024-09-28,CUST-605,PROD-9935,Power Bank 20000mAh,Peripherals,3,423.55,0.18,Semarang
ORD-10834,24/08/2024,CUST-351,PROD-5979,Gaming Mouse,Audio,5,85.25,0.03,Jakarta
ORD-10835,08/20/2024,CUST-911,PROD-1894,USB-C Hub,Smart Home,3,386.77,24%,Other
ORD-10836,27/12/2024,CUST-550,PROD-3699,Bluetooth Speaker,Accessories,2,203.18,0.13,Makassar
ORD-10837,2024-08-31,CUST-272,PROD-7349,Smartphone Ultra,Electronics,4,407.26,0.07,
ORD-10838,2024-01-15,CUST-300,PROD-1941,Bluetooth Speaker,Audio,2,24.87,0.11,
ORD-10839,05/21/2024,CUST-822,PROD-8207,Smartphone Ultra,Electronics,3,168.38,0.07,Other
ORD-10839,2024-05-15,CUST-343,PROD-5594,Power Bank 20000mAh,Accessories,4,400.07,1%,Semarang
ORD-10841,2024-11-14,CUST-578,PROD-4905,Power Bank 20000mAh,Accessories,2,334.42,0.0,Semarang
ORD-10842,2024-11-20,CUST-145,PROD-2277,Portable SSD 1TB,Electronics,2,272.68,0.05,Semarang
ORD-10843,2024-12-10,CUST-793,PROD-4660,USB-C Hub,Accessories,4,234.5,,Medan
ORD-10844,01/14/2024,CUST-673,PROD-4143,Smartphone Ultra,Audio,5,180.24,0.17,Bandung
ORD-10845,2024-09-20,CUST-737,PROD-9552,Smartphone Ultra,Audio,2,125.1,0.21,
ORD-10846,2024-02-20,CUST-480,PROD-1523,Smart Plug,Peripherals,4,326.05,0.03,Makassar
ORD-10847,2024-03-15,CUST-845,PROD-5443,Power Bank 20000mAh,Audio,4,84.85,0.05,Surabaya
ORD-10848,2024-11-13,CUST-636,PROD-9923,USB-C Hub,Smart Home,1,50.93,0.29,Medan
ORD-10849,2024-05-16,CUST-855,PROD-8327,Gaming MOUSE,Audio,1,80.63,0.09,
ORD-10849,2024-04-30,CUST-497,PROD-5513,Monitor 27inch,Accessories,1,114.31,0.27,Surabaya
ORD-10851,2024-06-08,CUST-615,PROD-8377,Wireless Earbuds,Electronics,4,109.07,0.06,Surabaya
ORD-10852,12/29/2024,CUST-498,PROD-9942,Monitor 27inch,Accessories,5,406.72,0.05,Jakarta
ORD-10853,2024-01-30,CUST-316,PROD-4725,Router Wi-Fi 6,Electronics,1,445.83,,Surabaya
ORD-10854,2024-05-25,CUST-904,PROD-9152,Smartwatch Gen 5,Peripherals,5,219.77,0.21,Surabaya
ORD-10855,2024-10-04,CUST-776,PROD-9565,Router Wi-Fi 6,Peripherals,3,493.26,0.1,Surabaya
ORD-10856,2024-12-14,CUST-888,PROD-1517,Smart Plug,Smart Home,1,179.24,0.07,Medan
ORD-10857,2024-07-13,CUST-501,PROD-9630,Smartphone Ultra,Smart Home,2,447.03,0.25,Jakarta
ORD-10858,2024-08-26,CUST-285,PROD-3636,M3chanical K3yb0ard,audio,1,155.13,0.2,Makassar
ORD-10859,09/10/2024,CUST-895,PROD-4227,Laptop Pro X,Audio,5,278.29,0.09,
ORD-10859,2024-09-21,CUST-435,PROD-9078,USB-C Hub,Peripherals,3,219.13,0.08,Jakarta
ORD-10861,2024-10-27,CUST-722,PROD-5507,Webcam HD,Peripherals,5,284.6,0.17,Makassar
ORD-10862,2024-05-10,CUST-299,PROD-6628,Monitor 27-inch,Peripherals,3,412.96,0.23,Surabaya
ORD-10863,2024-12-13,CUST-838,PROD-7901,Power Bank 20000mAh,Smart Home,3,330.2,0.13,Jakarta
ORD-10864,2024-09-16,CUST-349,PROD-6206,Mechanical Keyboard,Accessories,5,486.42,0.21,Semarang
ORD-10865,2024-01-19,CUST-831,PROD-7157,Smartwatch Gen 5,Peripherals,3,109.88,,Jakarta
ORD-10866,2024-11-24,CUST-901,PROD-3899,Webcam HD,Peripherals,5,493.8,0.27,Jakarta
ORD-10867,2024-12-30,CUST-179,PROD-2792,USB-C Hub,Peripherals,4,425.54,0.1,Medan
ORD-10868,25/09/2024,CUST-712,PROD-8106,Portable SSD 1TB,Audio,5,330.89,0.06,Bandung
ORD-10869,2024-10-20,CUST-904,PROD-7953,Lapt0p Pr0 X,Accessories,4,32.65,0.24,Bandung
ORD-10869,2024-07-29,CUST-614,PROD-9908,Smartwatch Gen 5,Smart Home,1,311.49,0.09,
ORD-10871,2024-07-20,CUST-788,PROD-8828,Bluetooth Speaker,Peripherals,3,489.9,0.04,Medan
ORD-10872,2024-05-28,CUST-700,PROD-8679,Mechanical Keyboard,Peripherals,1,477.28,7%,Other
ORD-10873,2024-11-06,CUST-135,PROD-2362,Wir3l3ss Earbuds,Audio,4,236.82,6%,Surabaya
ORD-10874,2024-05-06,CUST-145,PROD-2987,USB-C Hub,Peripherals,2,53.32,0.16,Jakarta
ORD-10875,2024-03-27,CUST-228,PROD-3745,Gaming MOUSE,Electronics,4,459.48,0.28,Jakarta
ORD-10876,2024-09-13,CUST-805,PROD-9809,Smartphone Ultra,audio,3,429.85,,Jakarta
ORD-10877,2024-12-05,CUST-772,PROD-8523,Laptop Pro X,Electronics,2,411.81,,Medan
ORD-10878,2024-01-10,CUST-935,PROD-5417,Monitor 27inch,Electronics,3,130.79,0.27,Makassar
ORD-10879,2024-06-08,CUST-983,PROD-9136,Bluetooth Speaker,Smart Home,1,345.61,0.13,Bandung
ORD-10879,2024-03-31,CUST-731,PROD-1633,USB-C Hub,Smart Home,5,453.51,0.28,Bandung
ORD-10881,2024-08-16,CUST-632,PROD-4540,Laptop Pro X,Accessories,4,208.28,0.06,Bandung
ORD-10882,2024-09-03,CUST-226,PROD-1586,Portable SSD 1TB,Accessories,3,365.42,,Surabaya
ORD-10883,01/25/2024,CUST-374,PROD-6183,Webcam HD,Smart Home,4,85.09,0.27,Surabaya
ORD-10884,2024-03-02,CUST-112,PROD-8252,Mechanical Keyboard,Peripherals,5,131.65,0.14,Semarang
ORD-10885,2024-05-01,CUST-747,PROD-9477,Power Bank 20000mAh,Audio,3,300.78,,Jakarta
ORD-10886,03/03/2024,CUST-322,PROD-1630,Power Bank 20000mAh,Accessories,2,376.85,,Surabaya
ORD-10887,2024-03-17,CUST-531,PROD-3721,Gaming MOUSE,Accessories,2,95.69,0.26,Bandung
ORD-10888,2024-11-16,CUST-131,PROD-3363,Smartphone Ultra,Peripherals,1,471.85,0.16,Surabaya
ORD-10889,23/06/2024,CUST-714,PROD-6039,Mechanical Keyboard,electronics,1,481.47,0.21,Bandung
ORD-10889,07/07/2024,CUST-709,PROD-4266,USB-C Hub,Smart Home,2,178.07,0.1,Bandung
ORD-10891,2024-07-23,CUST-489,PROD-3031,Smart Plug,Peripherals,3,240.72,0.27,Makassar
ORD-10892,2024-05-15,CUST-753,PROD-9984,Smartphone Ultra,Audio,3,101.11,0.1,Other
ORD-10893,2024-05-09,CUST-720,PROD-4938,Wireless Earbuds,Peripherals,2,160.78,,Jakarta
ORD-10894,13/11/2024,CUST-653,PROD-7911,Power Bank 20000mAh,Accessories,1,439.99,,Bandung
ORD-10895,2024-02-14,CUST-743,PROD-7466,Smartwatch Gen 5,Peripherals,3,33.61,13%,
ORD-10896,2024-03-17,CUST-882,PROD-7504,Smartwatch Gen 5,Peripherals,5,331.16,,Bandung
ORD-10897,08/23/2024,CUST-565,PROD-2140,Smartphone Ultra,Electronics,4,473.47,0.12,Surabaya
ORD-10898,14/03/2024,CUST-143,PROD-3443,Power Bank 20000mAh,Audio,5,331.57,0.09,Surabaya
ORD-10899,2024-12-26,CUST-327,PROD-7244,Smartphone Ultra,Peripherals,3,346.12,0.2,Bandung
ORD-10899,2024-06-25,CUST-336,PROD-7078,Gaming MOUSE,Audio,2,243.17,0.3,Other
ORD-10901,2024-12-07,CUST-817,PROD-8470,Gaming Mouse,Accessories,5,91.5,,Medan
ORD-10902,2024-10-24,CUST-112,PROD-3214,Bluetooth Speaker,Peripherals,4,251.57,0.14,Medan
ORD-10903,2024-07-04,CUST-769,PROD-6923,Power Bank 20000mAh,Smart Home,1,375.7,0.0,Medan
ORD-10904,01/05/2024,CUST-226,PROD-3629,Router Wi-Fi 6,Audio,2,304.98,0.0,Surabaya
ORD-10905,2024-06-01,CUST-843,PROD-5064,USB-C Hub,Peripherals,4,232.19,,Bandung
ORD-10906,11/11/2024,CUST-840,PROD-6383,USB-C Hub,Smart Home,2,276.87,0.08,Bandung
ORD-10907,2024-04-12,CUST-828,PROD-6250,Webcam HD,Smart Home,3,136.69,0.15,Bandung
ORD-10908,03/19/2024,CUST-128,PROD-8387,Monitor 27inch,Smart Home,1,139.48,0.29,Other
ORD-10909,2024-01-14,CUST-176,PROD-8122,Headphones ANC,Accessories,5,299.1,0.16,Jakarta
ORD-10909,2024-11-19,CUST-316,PROD-3212,Smartwatch Gen 5,Audio,4,453.62,0.28,
ORD-10911,2024-05-12,CUST-254,PROD-5487,Router Wi-Fi 6,Peripherals,2,389.72,,Surabaya
ORD-10912,27/06/2024,CUST-711,PROD-4875,USB-C Hub,Accessories,4,99.9,0.14,Jakarta
ORD-10913,2024-04-28,CUST-930,PROD-9084,Power Bank 20000mAh,Accessories,5,331.97,0.19,
ORD-10914,2024-08-10,CUST-321,PROD-3544,Laptop Pro X,Electronics,3,168.4,0.27,Bandung
ORD-10915,2024-07-23,CUST-229,PROD-9225,Smartwatch Gen 5,Accessories,3,283.52,0.1,Surabaya
ORD-10916,2024-05-01,CUST-303,PROD-3771,Bluetooth Speaker,Audio,2,188.29,0.26,Makassar
ORD-10917,2024-12-11,CUST-546,PROD-9951,Portable SSD 1TB,Smart Home,3,365.13,,Makassar
ORD-10918,2024-08-30,CUST-574,PROD-3122,Wireless Earbuds,Electronics,4,194.39,0.26,Medan
ORD-10919,08/02/2024,CUST-286,PROD-5953,Headphones ANC,Electronics,2,27.69,0.15,Bandung
ORD-10919,2024-06-13,CUST-648,PROD-1176,Smart Plug,Audio,3,365.89,0.23,Other
ORD-10921,12/11/2024,CUST-178,PROD-3084,Smartph0n3 Ultra,Audio,1,498.6,0.28,Jakarta
ORD-10922,16/03/2024,CUST-414,PROD-3382,Portable SSD 1TB,Peripherals,5,180.15,0.09,Semarang
ORD-10923,2024-08-08,CUST-493,PROD-5467,Webcam HD,Peripherals,2,450.59,0.27,Other
ORD-10924,2024-05-02,CUST-898,PROD-1643,USB-C Hub,Peripherals,4,20.09,0.04,Semarang
ORD-10925,2024-07-27,CUST-566,PROD-3004,Power Bank 20000mAh,Peripherals,4,346.78,0.17,Other
ORD-10926,2024-06-29,CUST-666,PROD-8424,Smartphone Ultra,Electronics,4,402.72,0.11,
ORD-10927,2024-08-21,CUST-792,PROD-2335,Smartphone Ultra,Peripherals,5,278.28,,Jakarta
ORD-10928,2024-02-15,CUST-901,PROD-5940,Gaming Mouse,Peripherals,1,150.97,0.23,Other
ORD-10929,2024-02-18,CUST-408,PROD-4620,Portable SSD 1TB,Audio,3,186.82,0.05,Other
ORD-10929,2024-02-20,CUST-882,PROD-1497,Lapt0p Pr0 X,Accessories,2,271.13,0.3,Bandung
ORD-10931,2024-02-22,CUST-235,PROD-3557,USB-C Hub,Audio,2,409.73,0.21,Surabaya
ORD-10932,2024-07-31,CUST-107,PROD-2851,H3adph0n3s ANC,Accessories,3,102.92,,Surabaya
ORD-10933,2024-11-17,CUST-139,PROD-6336,Wireless Earbuds,Smart Home,2,472.24,0.23,Makassar
ORD-10934,2024-07-17,CUST-330,PROD-7630,Gaming Mouse,Electronics,5,188.49,0.26,Surabaya
ORD-10935,2024-04-15,CUST-564,PROD-9859,Smartphone Ultra,Smart Home,1,143.27,25%,Makassar
ORD-10936,2024-07-27,CUST-200,PROD-3374,Headphones ANC,Audio,4,191.74,0.07,Jakarta
ORD-10937,2024-03-05,CUST-620,PROD-2892,Gaming MOUSE,Electronics,2,76.25,0.2,Makassar
ORD-10938,2024-05-14,CUST-239,PROD-5885,Mechanical Keyboard,Peripherals,5,318.71,,Bandung
ORD-10939,07/08/2024,CUST-336,PROD-6271,Portable SSD 1TB,Accessories,1,68.25,0.29,Medan
ORD-10939,03/16/2024,CUST-533,PROD-6826,Smart Plug,Accessories,4,130.32,0.25,Other
ORD-10941,2024-07-25,CUST-875,PROD-2425,Headphones ANC,Audio,1,149.62,0.26,Surabaya
ORD-10942,2024-08-26,CUST-689,PROD-2190,Portable SSD 1TB,Audio,3,461.26,0.07,Jakarta
ORD-10943,2024-07-27,CUST-391,PROD-4278,Gaming MOUSE,Peripherals,2,255.9,0.16,
ORD-10944,2024-10-25,CUST-858,PROD-8600,Mechanical Keyboard,Peripherals,2,304.87,0.13,Surabaya
ORD-10945,09/09/2024,CUST-949,PROD-3728,Headphones ANC,Electronics,1,303.83,0.05,Bandung
ORD-10946,17/09/2024,CUST-750,PROD-2965,Wireless Earbuds,Accessories,4,253.96,28%,Other
ORD-10947,2024-03-02,CUST-797,PROD-9039,Portable SSD 1TB,Audio,4,381.13,0.28,Semarang
ORD-10948,2024-04-07,CUST-577,PROD-5856,Smart Plug,Electronics,5,488.54,0.12,
ORD-10949,2024-07-03,CUST-171,PROD-2718,Router Wi-Fi 6,Electronics,1,379.26,,Jakarta
ORD-10949,2024-07-17,CUST-488,PROD-6128,R0ut3r Wi-Fi 6,Audio,4,281.29,,Surabaya
ORD-10951,2024-01-18,CUST-501,PROD-3510,Gaming MOUSE,Smart Home,1,158.4,0.03,Semarang
ORD-10952,2024-05-27,CUST-114,PROD-1965,Monitor 27inch,Accessories,2,304.82,0.18,Jakarta
ORD-10953,2024-12-22,CUST-126,PROD-9627,USB-C Hub,Peripherals,1,34.08,22%,Surabaya
ORD-10954,2024-08-15,CUST-493,PROD-7009,Webcam HD,Smart Home,3,359.84,0.29,Medan
ORD-10955,2024-11-02,CUST-853,PROD-6598,Webcam HD,Smart Home,3,341.15,23%,Medan
ORD-10956,2024-03-01,CUST-163,PROD-1249,Monitor 27inch,Accessories,5,272.19,0.23,Makassar
ORD-10957,03/01/2024,CUST-109,PROD-1561,USB-C Hub,Peripherals,4,243.76,3%,Makassar
ORD-10958,12/12/2024,CUST-154,PROD-4258,USB-C Hub,Accessories,3,489.18,0.2,Jakarta
ORD-10959,2024-06-04,CUST-352,PROD-9542,USB-C Hub,Accessories,1,159.47,0.19,Makassar
ORD-10959,2024-06-06,CUST-144,PROD-4710,Smart Plug,Peripherals,2,436.13,,Bandung
ORD-10961,04/11/2024,CUST-521,PROD-6247,Smart Plug,Smart Home,4,423.51,0.1,Other
ORD-10962,2024-07-25,CUST-606,PROD-1589,Smartphone Ultra,Electronics,4,224.98,0.21,Makassar
ORD-10963,01/10/2024,CUST-811,PROD-4421,Smartphone Ultra,Peripherals,4,496.73,,Jakarta
ORD-10964,02/13/2024,CUST-388,PROD-8035,Mechanical Keyboard,Peripherals,1,490.1,0.11,Other
ORD-10965,12/06/2024,CUST-888,PROD-7152,Wireless Earbuds,Accessories,4,75.11,,Surabaya
ORD-10966,10/17/2024,CUST-393,PROD-9094,Portable SSD 1TB,Accessories,5,413.32,0.01,Medan
ORD-10967,2024-12-12,CUST-274,PROD-3660,Router Wi-Fi 6,Audio,1,116.32,,
ORD-10968,05/02/2024,CUST-294,PROD-1824,Smartwatch Gen 5,Electronics,5,484.2,0.12,Jakarta
ORD-10969,2024-05-11,CUST-564,PROD-5222,Router Wi-Fi 6,Audio,1,282.73,0.25,Medan
ORD-10969,2024-09-13,CUST-618,PROD-5526,Bluetooth Speaker,Audio,1,342.17,0.08,Semarang
ORD-10971,2024-12-21,CUST-641,PROD-6045,USB-C Hub,Accessories,3,384.18,0.21,Medan
ORD-10972,2024-10-29,CUST-974,PROD-8102,Router Wi-Fi 6,Accessories,1,299.09,0.1,Jakarta
ORD-10973,2024-04-06,CUST-900,PROD-5345,Gaming Mouse,Smart Home,2,203.28,0.14,Jakarta
ORD-10974,2024-09-19,CUST-953,PROD-3066,Gaming MOUSE,Audio,4,242.92,,Surabaya
ORD-10975,2024-11-04,CUST-746,PROD-4467,Bluetooth Speaker,Peripherals,5,200.06,0.02,Makassar
ORD-10976,2024-06-10,CUST-698,PROD-6032,USB-C Hub,Smart Home,1,36.34,0.14,Other
ORD-10977,04/15/2024,CUST-271,PROD-3357,Headphones ANC,Audio,5,54.36,0.27,Bandung
ORD-10978,2024-10-13,CUST-793,PROD-4908,Bluetooth Speaker,Accessories,2,250.03,0.09,Medan
ORD-10979,01/03/2024,CUST-839,PROD-5927,Smart Plug,Electronics,3,328.5,0.17,Other
ORD-10979,2024-05-03,CUST-445,PROD-7395,Laptop Pro X,Electronics,2,119.57,0.18,Other
ORD-10981,2024-12-10,CUST-112,PROD-7135,Smart Plug,Accessories,2,196.31,0.29,Medan
ORD-10982,2024-05-25,CUST-320,PROD-6392,Mechanical Keyboard,Electronics,4,478.61,0.27,Surabaya
ORD-10983,2024-12-29,CUST-349,PROD-2211,Portable SSD 1TB,Accessories,5,239.92,0.26,Surabaya
ORD-10984,07/30/2024,CUST-828,PROD-5191,Smartphone Ultra,Electronics,5,48.65,0.1,Semarang
ORD-10985,06/15/2024,CUST-594,PROD-5280,Gaming MOUSE,Audio,3,196.24,0.26,
ORD-10986,2024-02-19,CUST-373,PROD-1325,Power Bank 20000mAh,Smart Home,1,313.6,,Semarang
ORD-10987,2024-01-04,CUST-701,PROD-5041,Gaming MOUSE,Peripherals,4,495.82,0.18,Medan
ORD-10988,2024-05-25,CUST-544,PROD-4482,Headphones ANC,Accessories,5,112.66,0.09,Surabaya
ORD-10989,07/31/2024,CUST-202,PROD-2107,USB-C Hub,Audio,1,432.88,0.09,Jakarta
